ALGORITMO,NPROC,QUANTUM,RODADA,TME
../main_prio_static,80,10,16,65880.787500
../main_prio_static,80,10,17,58852.662500
../main_prio_static,80,10,18,72372.237500
../main_prio_static,80,10,19,65161.100000
../main_prio_static,80,10,20,60046.012500
../main_prio_static,80,10,21,58463.237500
../main_prio_static,80,10,22,68287.862500
../main_prio_static,80,10,23,64825.737500
../main_prio_static,80,10,24,56142.250000
../main_prio_static,80,10,25,72752.437500
../main_prio_static,80,10,26,57064.937500
../main_prio_static,80,10,27,55301.075000
../main_prio_static,80,10,28,65720.612500
../main_prio_static,80,10,29,63445.987500
../main_prio_static,80,10,30,59675.162500
../main_prio_static,90,10,1,60281.400000
../main_prio_static,90,10,2,66511.422222
../main_prio_static,90,10,3,86238.488889
../main_prio_static,90,10,4,82255.155556
../main_prio_static,90,10,5,75396.322222
../main_prio_static,90,10,6,63648.411111
../main_prio_static,90,10,7,70473.688889
../main_prio_static,90,10,8,76929.988889
../main_prio_static,90,10,9,71122.166667
../main_prio_static,90,10,10,67177.955556
../main_prio_static,90,10,11,65192.133333
../main_prio_static,90,10,12,77036.800000
../main_prio_static,90,10,13,70101.611111
../main_prio_static,90,10,14,59866.466667
../main_prio_static,90,10,15,72547.400000
../main_prio_static,90,10,16,70922.100000
../main_prio_static,90,10,17,67323.322222
../main_prio_static,90,10,18,72078.722222
../main_prio_static,90,10,19,77934.266667
../main_prio_static,90,10,20,77264.522222
../main_prio_static,90,10,21,71697.577778
../main_prio_static,90,10,22,68652.988889
../main_prio_static,90,10,23,75128.988889
../main_prio_static,90,10,24,64821.333333
../main_prio_static,90,10,25,76458.366667
../main_prio_static,90,10,26,79157.433333
../main_prio_static,90,10,27,66241.888889
../main_prio_static,90,10,28,87771.922222
../main_prio_static,90,10,29,70870.955556
../main_prio_static,90,10,30,66182.755556
../main_prio_static,100,10,1,96228.870000
../main_prio_static,100,10,2,72316.130000
../main_prio_static,100,10,3,88144.030000
../main_prio_static,100,10,4,73161.350000
../main_prio_static,100,10,5,76051.860000
../main_prio_static,100,10,6,98189.680000
../main_prio_static,100,10,7,80511.410000
../main_prio_static,100,10,8,82910.660000
../main_prio_static,100,10,9,82744.260000
../main_prio_static,100,10,10,82155.730000
../main_prio_static,100,10,11,92777.920000
../main_prio_static,100,10,12,80786.760000
../main_prio_static,100,10,13,80359.870000
../main_prio_static,100,10,14,80573.060000
../main_prio_static,100,10,15,88210.000000
../main_prio_static,100,10,16,83979.460000
../main_prio_static,100,10,17,81027.530000
../main_prio_static,100,10,18,77354.420000
../main_prio_static,100,10,19,80703.640000
../main_prio_static,100,10,20,81514.660000
../main_prio_static,100,10,21,85300.620000
../main_prio_static,100,10,22,81187.690000
../main_prio_static,100,10,23,97587.780000
../main_prio_static,100,10,24,89092.510000
../main_prio_static,100,10,25,75502.250000
../main_prio_static,100,10,26,79779.230000
../main_prio_static,100,10,27,99225.150000
../main_prio_static,100,10,28,88583.730000
../main_prio_static,100,10,29,74545.710000
../main_prio_static,100,10,30,77195.710000
../main_prio_static,10,20,1,1269.100000
../main_prio_static,10,20,2,3153.000000
../main_prio_static,10,20,3,2283.100000
../main_prio_static,10,20,4,2820.200000
../main_prio_static,10,20,5,3024.900000
../main_prio_static,10,20,6,2352.600000
../main_prio_static,10,20,7,3554.100000
../main_prio_static,10,20,8,3279.000000
../main_prio_static,10,20,9,4416.400000
../main_prio_static,10,20,10,3465.300000
../main_prio_static,10,20,11,4647.200000
../main_prio_static,10,20,12,2917.800000
../main_prio_static,10,20,13,2815.500000
../main_prio_static,10,20,14,3994.100000
../main_prio_static,10,20,15,2842.100000
../main_prio_static,10,20,16,2169.800000
../main_prio_static,10,20,17,1981.500000
../main_prio_static,10,20,18,3825.800000
../main_prio_static,10,20,19,2429.600000
../main_prio_static,10,20,20,2122.100000
../main_prio_static,10,20,21,3486.200000
../main_prio_static,10,20,22,3036.500000
../main_prio_static,10,20,23,4103.800000
../main_prio_static,10,20,24,3281.000000
../main_prio_static,10,20,25,3202.800000
../main_prio_static,10,20,26,3704.600000
../main_prio_static,10,20,27,2365.700000
../main_prio_static,10,20,28,3430.600000
../main_prio_static,10,20,29,2724.200000
../main_prio_static,10,20,30,3089.600000
../main_prio_static,20,20,1,6035.500000
../main_prio_static,20,20,2,7062.000000
../main_prio_static,20,20,3,7627.300000
../main_prio_static,20,20,4,7317.200000
../main_prio_static,20,20,5,8013.000000
../main_prio_static,20,20,6,6455.450000
../main_prio_static,20,20,7,6475.700000
../main_prio_static,20,20,8,6485.000000
../main_prio_static,20,20,9,8363.600000
../main_prio_static,20,20,10,6933.900000
../main_prio_static,20,20,11,11305.750000
../main_prio_static,20,20,12,6919.950000
../main_prio_static,20,20,13,4150.550000
../main_prio_static,20,20,14,9649.250000
../main_prio_static,20,20,15,5124.200000
../main_prio_static,20,20,16,8661.600000
../main_prio_static,20,20,17,6774.450000
../main_prio_static,20,20,18,7097.400000
../main_prio_static,20,20,19,4466.800000
../main_prio_static,20,20,20,5017.200000
../main_prio_static,20,20,21,5696.900000
../main_prio_static,20,20,22,7885.050000
../main_prio_static,20,20,23,6171.300000
../main_prio_static,20,20,24,6365.300000
../main_prio_static,20,20,25,5341.400000
../main_prio_static,20,20,26,7604.400000
../main_prio_static,20,20,27,6208.750000
../main_prio_static,20,20,28,5465.150000
../main_prio_static,20,20,29,6562.900000
../main_prio_static,20,20,30,7962.300000
../main_prio_static,30,20,1,11493.200000
../main_prio_static,30,20,2,13261.500000
../main_prio_static,30,20,3,13285.366667
../main_prio_static,30,20,4,10409.000000
../main_prio_static,30,20,5,8149.533333
../main_prio_static,30,20,6,10068.733333
../main_prio_static,30,20,7,11154.200000
../main_prio_static,30,20,8,11799.666667
../main_prio_static,30,20,9,10076.433333
../main_prio_static,30,20,10,10754.266667
../main_prio_static,30,20,11,11033.233333
../main_prio_static,30,20,12,11562.800000
../main_prio_static,30,20,13,10270.700000
../main_prio_static,30,20,14,9343.533333
../main_prio_static,30,20,15,7470.033333
../main_prio_static,30,20,16,12116.233333
../main_prio_static,30,20,17,9085.133333
../main_prio_static,30,20,18,11414.100000
../main_prio_static,30,20,19,10034.733333
../main_prio_static,30,20,20,12707.933333
../main_prio_static,30,20,21,12713.433333
../main_prio_static,30,20,22,10569.800000
../main_prio_static,30,20,23,10593.866667
../main_prio_static,30,20,24,16786.333333
../main_prio_static,30,20,25,11650.300000
../main_prio_static,30,20,26,10977.266667
../main_prio_static,30,20,27,10260.700000
../main_prio_static,30,20,28,10206.166667
../main_prio_static,30,20,29,11906.700000
../main_prio_static,30,20,30,10450.066667
../main_prio_static,40,20,1,13581.300000
../main_prio_static,40,20,2,18350.950000
../main_prio_static,40,20,3,15405.775000
../main_prio_static,40,20,4,15926.875000
../main_prio_static,40,20,5,15941.350000
../main_prio_static,40,20,6,10953.250000
../main_prio_static,40,20,7,13130.025000
../main_prio_static,40,20,8,14998.100000
../main_prio_static,40,20,9,12581.525000
../main_prio_static,40,20,10,14782.400000
../main_prio_static,40,20,11,11642.550000
../main_prio_static,40,20,12,15166.525000
../main_prio_static,40,20,13,16024.150000
../main_prio_static,40,20,14,16710.175000
../main_prio_static,40,20,15,12045.025000
../main_prio_static,40,20,16,14821.400000
../main_prio_static,40,20,17,13832.950000
../main_prio_static,40,20,18,16882.825000
../main_prio_static,40,20,19,14757.475000
../main_prio_static,40,20,20,12910.275000
../main_prio_static,40,20,21,18030.525000
../main_prio_static,40,20,22,14859.850000
../main_prio_static,40,20,23,18537.050000
../main_prio_static,40,20,24,15521.850000
../main_prio_static,40,20,25,13443.325000
../main_prio_static,40,20,26,10152.700000
../main_prio_static,40,20,27,15335.700000
../main_prio_static,40,20,28,16204.950000
../main_prio_static,40,20,29,15829.350000
../main_prio_static,40,20,30,14021.225000
../main_prio_static,50,20,1,20866.100000
../main_prio_static,50,20,2,16957.380000
../main_prio_static,50,20,3,15890.440000
../main_prio_static,50,20,4,15049.340000
../main_prio_static,50,20,5,15301.620000
../main_prio_static,50,20,6,20850.900000
../main_prio_static,50,20,7,18075.740000
../main_prio_static,50,20,8,17206.740000
../main_prio_static,50,20,9,15683.640000
../main_prio_static,50,20,10,19222.040000
../main_prio_static,50,20,11,20669.760000
../main_prio_static,50,20,12,14061.420000
../main_prio_static,50,20,13,17080.620000
../main_prio_static,50,20,14,16687.400000
../main_prio_static,50,20,15,19954.760000
../main_prio_static,50,20,16,20060.820000
../main_prio_static,50,20,17,27462.020000
../main_prio_static,50,20,18,17221.880000
../main_prio_static,50,20,19,20441.140000
../main_prio_static,50,20,20,20173.420000
../main_prio_static,50,20,21,17392.200000
../main_prio_static,50,20,22,16310.900000
../main_prio_static,50,20,23,21333.480000
../main_prio_static,50,20,24,19498.080000
../main_prio_static,50,20,25,15465.200000
../main_prio_static,50,20,26,19325.080000
../main_prio_static,50,20,27,13055.220000
../main_prio_static,50,20,28,14687.440000
../main_prio_static,50,20,29,19184.280000
../main_prio_static,50,20,30,17015.100000
../main_prio_static,60,20,1,22210.716667
../main_prio_static,60,20,2,22593.483333
../main_prio_static,60,20,3,20631.016667
../main_prio_static,60,20,4,26324.183333
../main_prio_static,60,20,5,26620.666667
../main_prio_static,60,20,6,24442.416667
../main_prio_static,60,20,7,25141.666667
../main_prio_static,60,20,8,25826.683333
../main_prio_static,60,20,9,25708.966667
../main_prio_static,60,20,10,24034.233333
../main_prio_static,60,20,11,19453.466667
../main_prio_static,60,20,12,20973.216667
../main_prio_static,60,20,13,21617.983333
../main_prio_static,60,20,14,24501.683333
../main_prio_static,60,20,15,23089.200000
../main_prio_static,60,20,16,26068.250000
../main_prio_static,60,20,17,29045.633333
../main_prio_static,60,20,18,31764.033333
../main_prio_static,60,20,19,15549.666667
../main_prio_static,60,20,20,24067.116667
../main_prio_static,60,20,21,25319.016667
../main_prio_static,60,20,22,22110.900000
../main_prio_static,60,20,23,21376.883333
../main_prio_static,60,20,24,18637.466667
../main_prio_static,60,20,25,22122.083333
../main_prio_static,60,20,26,25301.883333
../main_prio_static,60,20,27,24166.050000
../main_prio_static,60,20,28,30625.233333
../main_prio_static,60,20,29,16958.233333
../main_prio_static,60,20,30,23119.466667
../main_prio_static,70,20,1,27458.700000
../main_prio_static,70,20,2,20017.642857
../main_prio_static,70,20,3,25206.057143
../main_prio_static,70,20,4,27672.557143
../main_prio_static,70,20,5,27747.157143
../main_prio_static,70,20,6,24667.157143
../main_prio_static,70,20,7,19757.114286
../main_prio_static,70,20,8,28986.414286
../main_prio_static,70,20,9,19724.228571
../main_prio_static,70,20,10,26736.528571
../main_prio_static,70,20,11,27555.185714
../main_prio_static,70,20,12,36612.814286
../main_prio_static,70,20,13,21971.157143
../main_prio_static,70,20,14,25291.985714
../main_prio_static,70,20,15,23230.100000
../main_prio_static,70,20,16,23503.300000
../main_prio_static,70,20,17,28343.657143
../main_prio_static,70,20,18,33578.285714
../main_prio_static,70,20,19,27814.542857
../main_prio_static,70,20,20,23414.500000
../main_prio_static,70,20,21,26097.342857
../main_prio_static,70,20,22,31210.614286
../main_prio_static,70,20,23,38622.371429
../main_prio_static,70,20,24,23177.914286
../main_prio_static,70,20,25,34508.028571
../main_prio_static,70,20,26,29796.685714
../main_prio_static,70,20,27,31022.242857
../main_prio_static,70,20,28,26163.385714
../main_prio_static,70,20,29,28740.971429
../main_prio_static,70,20,30,24277.028571
../main_prio_static,80,20,1,27320.275000
../main_prio_static,80,20,2,24121.700000
../main_prio_static,80,20,3,28426.500000
../main_prio_static,80,20,4,32214.450000
../main_prio_static,80,20,5,32220.525000
../main_prio_static,80,20,6,33849.300000
../main_prio_static,80,20,7,28032.162500
../main_prio_static,80,20,8,38403.550000
../main_prio_static,80,20,9,32813.887500
../main_prio_static,80,20,10,31834.962500
../main_prio_static,80,20,11,32206.575000
../main_prio_static,80,20,12,29666.350000
../main_prio_static,80,20,13,27929.375000
../main_prio_static,80,20,14,27047.712500
../main_prio_static,80,20,15,33580.050000
../main_prio_static,80,20,16,32632.887500
../main_prio_static,80,20,17,29182.400000
../main_prio_static,80,20,18,37002.875000
../main_prio_static,80,20,19,32237.250000
../main_prio_static,80,20,20,24288.950000
../main_prio_static,80,20,21,30965.525000
../main_prio_static,80,20,22,31680.087500
../main_prio_static,80,20,23,23605.750000
../main_prio_static,80,20,24,32722.037500
../main_prio_static,80,20,25,31969.050000
../main_prio_static,80,20,26,33548.337500
../main_prio_static,80,20,27,39407.687500
../main_prio_static,80,20,28,29982.300000
../main_prio_static,80,20,29,26422.662500
../main_prio_static,80,20,30,34798.837500
../main_prio_static,90,20,1,39945.822222
../main_prio_static,90,20,2,33064.422222
../main_prio_static,90,20,3,32220.144444
../main_prio_static,90,20,4,28740.966667
../main_prio_static,90,20,5,27794.977778
../main_prio_static,90,20,6,35101.611111
../main_prio_static,90,20,7,37017.566667
../main_prio_static,90,20,8,30868.522222
../main_prio_static,90,20,9,34837.288889
../main_prio_static,90,20,10,32294.677778
../main_prio_static,90,20,11,39312.400000
../main_prio_static,90,20,12,37861.033333
../main_prio_static,90,20,13,42417.177778
../main_prio_static,90,20,14,43049.500000
../main_prio_static,90,20,15,30482.644444
../main_prio_static,90,20,16,28164.055556
../main_prio_static,90,20,17,33378.111111
../main_prio_static,90,20,18,31655.411111
../main_prio_static,90,20,19,37241.411111
../main_prio_static,90,20,20,37985.922222
../main_prio_static,90,20,21,48892.277778
../main_prio_static,90,20,22,37622.755556
../main_prio_static,90,20,23,30121.111111
../main_prio_static,90,20,24,44276.144444
../main_prio_static,90,20,25,35298.466667
../main_prio_static,90,20,26,35046.622222
../main_prio_static,90,20,27,37145.188889
../main_prio_static,90,20,28,34164.955556
../main_prio_static,90,20,29,35997.511111
../main_prio_static,90,20,30,41022.933333
../main_prio_static,100,20,1,41756.430000
../main_prio_static,100,20,2,36704.370000
../main_prio_static,100,20,3,39646.620000
../main_prio_static,100,20,4,39581.850000
../main_prio_static,100,20,5,30222.580000
../main_prio_static,100,20,6,39430.340000
../main_prio_static,100,20,7,37503.320000
../main_prio_static,100,20,8,39580.120000
../main_prio_static,100,20,9,44258.810000
../main_prio_static,100,20,10,32479.350000
../main_prio_static,100,20,11,41508.380000
../main_prio_static,100,20,12,39498.400000
../main_prio_static,100,20,13,47902.640000
../main_prio_static,100,20,14,36533.610000
../main_prio_static,100,20,15,35432.660000
../main_prio_static,100,20,16,39325.870000
../main_prio_static,100,20,17,36949.040000
../main_prio_static,100,20,18,45093.420000
../main_prio_static,100,20,19,42040.000000
../main_prio_static,100,20,20,36193.470000
../main_prio_static,100,20,21,37270.620000
../main_prio_static,100,20,22,52092.070000
../main_prio_static,100,20,23,43923.720000
../main_prio_static,100,20,24,43591.700000
../main_prio_static,100,20,25,36799.660000
../main_prio_static,100,20,26,37324.680000
../main_prio_static,100,20,27,33453.840000
../main_prio_static,100,20,28,39176.590000
../main_prio_static,100,20,29,45019.640000
../main_prio_static,100,20,30,35771.120000
../main_prio_static,10,30,1,2657.900000
../main_prio_static,10,30,2,1232.400000
../main_prio_static,10,30,3,3137.400000
../main_prio_static,10,30,4,2203.700000
../main_prio_static,10,30,5,1757.400000
../main_prio_static,10,30,6,2230.900000
../main_prio_static,10,30,7,3360.500000
../main_prio_static,10,30,8,2367.400000
../main_prio_static,10,30,9,3476.200000
../main_prio_static,10,30,10,2253.800000
../main_prio_static,10,30,11,3234.900000
../main_prio_static,10,30,12,2189.500000
../main_prio_static,10,30,13,2680.200000
../main_prio_static,10,30,14,2251.900000
../main_prio_static,10,30,15,2688.700000
../main_prio_static,10,30,16,1664.200000
../main_prio_static,10,30,17,1525.300000
../main_prio_static,10,30,18,2644.300000
../main_prio_static,10,30,19,2694.600000
../main_prio_static,10,30,20,2923.800000
../main_prio_static,10,30,21,2469.500000
../main_prio_static,10,30,22,2300.700000
../main_prio_static,10,30,23,2872.900000
../main_prio_static,10,30,24,3137.800000
../main_prio_static,10,30,25,2639.500000
../main_prio_static,10,30,26,2334.700000
../main_prio_static,10,30,27,2005.700000
../main_prio_static,10,30,28,1931.200000
../main_prio_static,10,30,29,1973.000000
../main_prio_static,10,30,30,2289.000000
../main_prio_static,20,30,1,4740.150000
../main_prio_static,20,30,2,3739.150000
../main_prio_static,20,30,3,5583.150000
../main_prio_static,20,30,4,3726.450000
../main_prio_static,20,30,5,5842.500000
../main_prio_static,20,30,6,5660.150000
../main_prio_static,20,30,7,6165.000000
../main_prio_static,20,30,8,5639.000000
../main_prio_static,20,30,9,6910.700000
../main_prio_static,20,30,10,4812.250000
../main_prio_static,20,30,11,4498.050000
../main_prio_static,20,30,12,5371.300000
../main_prio_static,20,30,13,5400.350000
../main_prio_static,20,30,14,6112.700000
../main_prio_static,20,30,15,5385.250000
../main_prio_static,20,30,16,6636.500000
../main_prio_static,20,30,17,5712.000000
../main_prio_static,20,30,18,4944.300000
../main_prio_static,20,30,19,6969.550000
../main_prio_static,20,30,20,5648.300000
../main_prio_static,20,30,21,6624.150000
../main_prio_static,20,30,22,3990.200000
../main_prio_static,20,30,23,5138.950000
../main_prio_static,20,30,24,8036.550000
../main_prio_static,20,30,25,5511.200000
../main_prio_static,20,30,26,4715.100000
../main_prio_static,20,30,27,5545.850000
../main_prio_static,20,30,28,3347.050000
../main_prio_static,20,30,29,4847.700000
../main_prio_static,20,30,30,4990.850000
../main_prio_static,30,30,1,8176.800000
../main_prio_static,30,30,2,11193.866667
../main_prio_static,30,30,3,5702.966667
../main_prio_static,30,30,4,7979.466667
../main_prio_static,30,30,5,10280.666667
../main_prio_static,30,30,6,7163.433333
../main_prio_static,30,30,7,10211.833333
../main_prio_static,30,30,8,8164.266667
../main_prio_static,30,30,9,8466.766667
../main_prio_static,30,30,10,7463.366667
../main_prio_static,30,30,11,10777.633333
../main_prio_static,30,30,12,10958.600000
../main_prio_static,30,30,13,6350.100000
../main_prio_static,30,30,14,11782.300000
../main_prio_static,30,30,15,6077.233333
../main_prio_static,30,30,16,9010.100000
../main_prio_static,30,30,17,8111.833333
../main_prio_static,30,30,18,9814.566667
../main_prio_static,30,30,19,9638.666667
../main_prio_static,30,30,20,5802.400000
../main_prio_static,30,30,21,8684.666667
../main_prio_static,30,30,22,6031.800000
../main_prio_static,30,30,23,9158.066667
../main_prio_static,30,30,24,11937.266667
../main_prio_static,30,30,25,6255.266667
../main_prio_static,30,30,26,6455.900000
../main_prio_static,30,30,27,6971.500000
../main_prio_static,30,30,28,7783.533333
../main_prio_static,30,30,29,8177.600000
../main_prio_static,30,30,30,8078.100000
../main_prio_static,40,30,1,9771.950000
../main_prio_static,40,30,2,10212.500000
../main_prio_static,40,30,3,12188.200000
../main_prio_static,40,30,4,12646.775000
../main_prio_static,40,30,5,12747.075000
../main_prio_static,40,30,6,12309.225000
../main_prio_static,40,30,7,12202.800000
../main_prio_static,40,30,8,11259.100000
../main_prio_static,40,30,9,9961.575000
../main_prio_static,40,30,10,10542.750000
../main_prio_static,40,30,11,11229.250000
../main_prio_static,40,30,12,10196.675000
../main_prio_static,40,30,13,14878.525000
../main_prio_static,40,30,14,9282.925000
../main_prio_static,40,30,15,9319.675000
../main_prio_static,40,30,16,10041.675000
../main_prio_static,40,30,17,11747.400000
../main_prio_static,40,30,18,10706.150000
../main_prio_static,40,30,19,10838.500000
../main_prio_static,40,30,20,11827.925000
../main_prio_static,40,30,21,8688.700000
../main_prio_static,40,30,22,10841.325000
../main_prio_static,40,30,23,12253.375000
../main_prio_static,40,30,24,8679.250000
../main_prio_static,40,30,25,9792.050000
../main_prio_static,40,30,26,9439.375000
../main_prio_static,40,30,27,11837.300000
../main_prio_static,40,30,28,10479.225000
../main_prio_static,40,30,29,12511.850000
../main_prio_static,40,30,30,9065.075000
../main_prio_static,50,30,1,14984.040000
../main_prio_static,50,30,2,17493.040000
../main_prio_static,50,30,3,15466.500000
../main_prio_static,50,30,4,12729.200000
../main_prio_static,50,30,5,13712.620000
../main_prio_static,50,30,6,15164.840000
../main_prio_static,50,30,7,12583.260000
../main_prio_static,50,30,8,17364.800000
../main_prio_static,50,30,9,10431.220000
../main_prio_static,50,30,10,11093.880000
../main_prio_static,50,30,11,11353.220000
../main_prio_static,50,30,12,12317.280000
../main_prio_static,50,30,13,12316.180000
../main_prio_static,50,30,14,12865.960000
../main_prio_static,50,30,15,11957.740000
../main_prio_static,50,30,16,10258.960000
../main_prio_static,50,30,17,12684.360000
../main_prio_static,50,30,18,14076.340000
../main_prio_static,50,30,19,12692.020000
../main_prio_static,50,30,20,13504.840000
../main_prio_static,50,30,21,15416.880000
../main_prio_static,50,30,22,16522.480000
../main_prio_static,50,30,23,15419.180000
../main_prio_static,50,30,24,14017.320000
../main_prio_static,50,30,25,16466.340000
../main_prio_static,50,30,26,13228.000000
../main_prio_static,50,30,27,11380.220000
../main_prio_static,50,30,28,13269.040000
../main_prio_static,50,30,29,16686.300000
../main_prio_static,50,30,30,13597.980000
../main_prio_static,60,30,1,16640.050000
../main_prio_static,60,30,2,22849.983333
../main_prio_static,60,30,3,14220.316667
../main_prio_static,60,30,4,21119.850000
../main_prio_static,60,30,5,14881.183333
../main_prio_static,60,30,6,18066.300000
../main_prio_static,60,30,7,17455.083333
../main_prio_static,60,30,8,16584.083333
../main_prio_static,60,30,9,16987.183333
../main_prio_static,60,30,10,15284.233333
../main_prio_static,60,30,11,16314.866667
../main_prio_static,60,30,12,17811.666667
../main_prio_static,60,30,13,18221.766667
../main_prio_static,60,30,14,12801.850000
../main_prio_static,60,30,15,21767.850000
../main_prio_static,60,30,16,20998.533333
../main_prio_static,60,30,17,16704.816667
../main_prio_static,60,30,18,12915.816667
../main_prio_static,60,30,19,20401.750000
../main_prio_static,60,30,20,19265.383333
../main_prio_static,60,30,21,16533.733333
../main_prio_static,60,30,22,18436.133333
../main_prio_static,60,30,23,18139.700000
../main_prio_static,60,30,24,16580.200000
../main_prio_static,60,30,25,16125.916667
../main_prio_static,60,30,26,16964.500000
../main_prio_static,60,30,27,17253.466667
../main_prio_static,60,30,28,18056.400000
../main_prio_static,60,30,29,20736.750000
../main_prio_static,60,30,30,17635.600000
../main_prio_static,70,30,1,16794.085714
../main_prio_static,70,30,2,20301.014286
../main_prio_static,70,30,3,18084.657143
../main_prio_static,70,30,4,18708.000000
../main_prio_static,70,30,5,18287.771429
../main_prio_static,70,30,6,17754.685714
../main_prio_static,70,30,7,16419.085714
../main_prio_static,70,30,8,18959.957143
../main_prio_static,70,30,9,19606.014286
../main_prio_static,70,30,10,19840.600000
../main_prio_static,70,30,11,18588.228571
../main_prio_static,70,30,12,19586.242857
../main_prio_static,70,30,13,23168.271429
../main_prio_static,70,30,14,23570.342857
../main_prio_static,70,30,15,18473.314286
../main_prio_static,70,30,16,17934.385714
../main_prio_static,70,30,17,18534.842857
../main_prio_static,70,30,18,18152.457143
../main_prio_static,70,30,19,18697.757143
../main_prio_static,70,30,20,18403.442857
../main_prio_static,70,30,21,23468.914286
../main_prio_static,70,30,22,18037.814286
../main_prio_static,70,30,23,17286.814286
../main_prio_static,70,30,24,21561.442857
../main_prio_static,70,30,25,23438.014286
../main_prio_static,70,30,26,16925.271429
../main_prio_static,70,30,27,21688.914286
../main_prio_static,70,30,28,19861.157143
../main_prio_static,70,30,29,15991.028571
../main_prio_static,70,30,30,16201.585714
../main_prio_static,80,30,1,22172.050000
../main_prio_static,80,30,2,21041.425000
../main_prio_static,80,30,3,24396.362500
../main_prio_static,80,30,4,21759.962500
../main_prio_static,80,30,5,19800.537500
../main_prio_static,80,30,6,17820.800000
../main_prio_static,80,30,7,20780.312500
../main_prio_static,80,30,8,23146.412500
../main_prio_static,80,30,9,22007.112500
../main_prio_static,80,30,10,21941.350000
../main_prio_static,80,30,11,24993.200000
../main_prio_static,80,30,12,22053.912500
../main_prio_static,80,30,13,21782.762500
../main_prio_static,80,30,14,21483.337500
../main_prio_static,80,30,15,25744.737500
../main_prio_static,80,30,16,19964.575000
../main_prio_static,80,30,17,29134.700000
../main_prio_static,80,30,18,20560.962500
../main_prio_static,80,30,19,22302.200000
../main_prio_static,80,30,20,23501.950000
../main_prio_static,80,30,21,22682.875000
../main_prio_static,80,30,22,20271.600000
../main_prio_static,80,30,23,25906.612500
../main_prio_static,80,30,24,21001.925000
../main_prio_static,80,30,25,18594.137500
../main_prio_static,80,30,26,22339.687500
../main_prio_static,80,30,27,28454.812500
../main_prio_static,80,30,28,22727.312500
../main_prio_static,80,30,29,23316.962500
../main_prio_static,80,30,30,24771.300000
../main_prio_static,90,30,1,27334.811111
../main_prio_static,90,30,2,27630.166667
../main_prio_static,90,30,3,31262.044444
../main_prio_static,90,30,4,26635.344444
../main_prio_static,90,30,5,23633.877778
../main_prio_static,90,30,6,23740.922222
../main_prio_static,90,30,7,22797.933333
../main_prio_static,90,30,8,19294.811111
../main_prio_static,90,30,9,22165.855556
../main_prio_static,90,30,10,25929.722222
../main_prio_static,90,30,11,29371.666667
../main_prio_static,90,30,12,22003.577778
../main_prio_static,90,30,13,24730.555556
../main_prio_static,90,30,14,23617.722222
../main_prio_static,90,30,15,24469.766667
../main_prio_static,90,30,16,23945.855556
../main_prio_static,90,30,17,23786.022222
../main_prio_static,90,30,18,21071.188889
../main_prio_static,90,30,19,26528.688889
../main_prio_static,90,30,20,23876.744444
../main_prio_static,90,30,21,23525.077778
../main_prio_static,90,30,22,27777.055556
../main_prio_static,90,30,23,22417.944444
../main_prio_static,90,30,24,21698.500000
../main_prio_static,90,30,25,22878.611111
../main_prio_static,90,30,26,27106.866667
../main_prio_static,90,30,27,22965.577778
../main_prio_static,90,30,28,31130.444444
../main_prio_static,90,30,29,23831.066667
../main_prio_static,90,30,30,22986.000000
../main_prio_static,100,30,1,29159.760000
../main_prio_static,100,30,2,30497.670000
../main_prio_static,100,30,3,31923.750000
../main_prio_static,100,30,4,29725.680000
../main_prio_static,100,30,5,26814.600000
../main_prio_static,100,30,6,24405.450000
../main_prio_static,100,30,7,26086.560000
../main_prio_static,100,30,8,27034.440000
../main_prio_static,100,30,9,25532.790000
../main_prio_static,100,30,10,28673.320000
../main_prio_static,100,30,11,28183.490000
../main_prio_static,100,30,12,27907.410000
../main_prio_static,100,30,13,28493.870000
../main_prio_static,100,30,14,33127.780000
../main_prio_static,100,30,15,26260.630000
../main_prio_static,100,30,16,28278.680000
../main_prio_static,100,30,17,29884.400000
../main_prio_static,100,30,18,31075.520000
../main_prio_static,100,30,19,30213.290000
../main_prio_static,100,30,20,28304.900000
../main_prio_static,100,30,21,23291.290000
../main_prio_static,100,30,22,35809.160000
../main_prio_static,100,30,23,28687.470000
../main_prio_static,100,30,24,29439.280000
../main_prio_static,100,30,25,28442.150000
../main_prio_static,100,30,26,31813.540000
../main_prio_static,100,30,27,29744.120000
../main_prio_static,100,30,28,23401.170000
../main_prio_static,100,30,29,26854.880000
../main_prio_static,100,30,30,29147.580000
../main_prio_dynamic_quantum,10,10,1,8099.700000
../main_prio_dynamic_quantum,10,10,2,6585.300000
../main_prio_dynamic_quantum,10,10,3,6052.200000
../main_prio_dynamic_quantum,10,10,4,2120.400000
../main_prio_dynamic_quantum,10,10,5,6206.900000
../main_prio_dynamic_quantum,10,10,6,4121.300000
../main_prio_dynamic_quantum,10,10,7,4839.200000
../main_prio_dynamic_quantum,10,10,8,6428.900000
../main_prio_dynamic_quantum,10,10,9,7130.300000
../main_prio_dynamic_quantum,10,10,10,3416.800000
../main_prio_dynamic_quantum,10,10,11,6923.300000
../main_prio_dynamic_quantum,10,10,12,4740.500000
../main_prio_dynamic_quantum,10,10,13,5045.700000
../main_prio_dynamic_quantum,10,10,14,4560.900000
../main_prio_dynamic_quantum,10,10,15,2555.200000
../main_prio_dynamic_quantum,10,10,16,7456.600000
../main_prio_dynamic_quantum,10,10,17,5130.800000
